,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url
735,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1266830715712344065,Popsunderhouse1,2021-11-10T14:32:40.000Z,1458442487056449543,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.98,https://twitter.com/CobyJayJr43/status/1458442487056449543
736,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,931110751409881088,Itrikke41,2021-11-13T16:26:49.000Z,1459558379949637640,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.96,https://twitter.com/CobyJayJr43/status/1459558379949637640
737,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,824877696521957376,eminently_me5,2021-11-25T16:29:22.000Z,1463907676455374855,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.19,https://twitter.com/CobyJayJr43/status/1463907676455374855
738,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,741856407830437888,singmolly4,2021-11-25T16:29:22.000Z,1463907676455374855,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.09,https://twitter.com/CobyJayJr43/status/1463907676455374855
739,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,35051304,PolitiBunny,2021-11-25T16:29:22.000Z,1463907676455374855,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.37,https://twitter.com/CobyJayJr43/status/1463907676455374855
740,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,291207860,sarcastic_tara,2021-11-25T16:29:22.000Z,1463907676455374855,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.06,https://twitter.com/CobyJayJr43/status/1463907676455374855
741,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1215132481189564417,JoyHenningsenMD,2021-11-25T16:29:22.000Z,1463907676455374855,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.16,https://twitter.com/CobyJayJr43/status/1463907676455374855
742,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,746145610353414144,JeBirdTweets,2021-10-30T16:24:27.000Z,1454484352180662276,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.19,https://twitter.com/CobyJayJr43/status/1454484352180662276
743,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,121597316,sfchronicle,2021-10-30T16:24:27.000Z,1454484352180662276,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.41,https://twitter.com/CobyJayJr43/status/1454484352180662276
744,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,16228398,mcuban,2021-10-29T12:29:29.000Z,1454062835391152129,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.2,https://twitter.com/CobyJayJr43/status/1454062835391152129
745,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,19834403,NYCMayor,2021-10-26T09:43:27.000Z,1452933885348794372,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.67,https://twitter.com/CobyJayJr43/status/1452933885348794372
746,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,5548952,AdrienneLaF,2021-10-24T15:36:13.000Z,1452297889053659142,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.21,https://twitter.com/CobyJayJr43/status/1452297889053659142
747,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1292419120651264001,JReturns3,2021-10-24T11:20:40.000Z,1452233577169657862,retweet,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.24,https://twitter.com/CobyJayJr43/status/1452233577169657862
748,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,4849786505,GillianMcKeith,2021-10-24T09:43:49.000Z,1452209204152971270,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.43,https://twitter.com/CobyJayJr43/status/1452209204152971270
749,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1551172189,markmillward5,2021-10-24T09:43:49.000Z,1452209204152971270,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.31,https://twitter.com/CobyJayJr43/status/1452209204152971270
750,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,43996908,KattyKay_,2021-10-22T22:25:06.000Z,1451676009804206080,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.37,https://twitter.com/CobyJayJr43/status/1451676009804206080
751,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,836916757,yesmam47,2021-10-22T19:27:09.000Z,1451631229271515136,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.08,https://twitter.com/CobyJayJr43/status/1451631229271515136
752,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,288452305,AlecBaldwin,2021-10-22T19:27:09.000Z,1451631229271515136,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.25,https://twitter.com/CobyJayJr43/status/1451631229271515136
753,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2332075312,AutismSyrup,2021-10-24T09:43:49.000Z,1452209204152971270,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.65,https://twitter.com/CobyJayJr43/status/1452209204152971270
754,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,437842544,stratospher_es,2021-11-09T13:07:13.000Z,1458058598458789895,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.12,https://twitter.com/BrandonLesco1/status/1458058598458789895
755,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1419657850163535877,Kukicat7,2021-11-09T13:07:13.000Z,1458058598458789895,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.38,https://twitter.com/BrandonLesco1/status/1458058598458789895
756,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,292929271,charliekirk11,2021-11-08T15:40:59.000Z,1457734907384500229,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.45,https://twitter.com/BrandonLesco1/status/1457734907384500229
757,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,272665126,dmcguire05,2021-11-08T15:40:59.000Z,1457734907384500229,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.17,https://twitter.com/BrandonLesco1/status/1457734907384500229
758,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,882838615,BigBird,2021-11-08T12:07:56.000Z,1457681288207425537,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.44,https://twitter.com/BrandonLesco1/status/1457681288207425537
759,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,426909329,CDCDirector,2021-11-08T12:07:56.000Z,1457681288207425537,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.64,https://twitter.com/BrandonLesco1/status/1457681288207425537
760,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,22190185,EricaRHill,2021-11-08T12:07:56.000Z,1457681288207425537,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.28,https://twitter.com/BrandonLesco1/status/1457681288207425537
761,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,159475033,Woman_of_Steele,2021-11-04T17:51:52.000Z,1456318289999810566,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.02,https://twitter.com/BrandonLesco1/status/1456318289999810566
762,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,12524522,mercola,2021-11-04T17:51:52.000Z,1456318289999810566,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.43,https://twitter.com/BrandonLesco1/status/1456318289999810566
763,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,392375138,j_g_allen,2021-11-04T12:41:44.000Z,1456240245586944006,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.14,https://twitter.com/BrandonLesco1/status/1456240245586944006
764,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2338503474,kamatbp,2021-11-04T12:41:44.000Z,1456240245586944006,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.72,https://twitter.com/BrandonLesco1/status/1456240245586944006
765,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1455522325680504835,BrandonLesco1,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1349149096909668363,POTUS,2021-11-03T15:47:51.000Z,1455924695967150089,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.51,https://twitter.com/BrandonLesco1/status/1455924695967150089
766,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1454843399173980160,NH_2_NC,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,426909329,CDCDirector,2021-11-05T00:16:33.000Z,1456415102576562178,quote,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.24,0.64,https://twitter.com/NH_2_NC/status/1456415102576562178
767,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1454843399173980160,NH_2_NC,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,146569971,CDCgov,2021-11-05T00:16:33.000Z,1456415102576562178,quote,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.24,0.64,https://twitter.com/NH_2_NC/status/1456415102576562178
773,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,997281206516383745,ussuricat1,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,36695839,CAMHnews,2021-09-02T18:47:29.000Z,1433501851245236243,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.27,0.41,https://twitter.com/ussuricat1/status/1433501851245236243
774,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,997281206516383745,ussuricat1,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1074169130,cpso_ca,2021-09-02T18:47:29.000Z,1433501851245236243,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.27,0.33,https://twitter.com/ussuricat1/status/1433501851245236243
